time,global_base_link_position.x,global_base_link_position.y,global_base_link_position.z,global_base_link_rotation.x,global_base_link_rotation.y,global_base_link_rotation.z,global_base_link_rotation.w,bsae_linear_vel_x,bsae_linear_vel_y,bsae_linear_vel_z,bsae_angular_vel_x,bsae_angular_vel_y,bsae_angular_vel_z,local_Link_head_yaw_rotation,local_Link_head_pitch_rotation,local_Link_arm_l_01_rotation,local_Link_arm_l_02_rotation,local_Link_arm_l_03_rotation,local_Link_arm_l_04_rotation,local_Link_arm_l_05_rotation,local_Link_arm_l_06_rotation,local_Link_arm_l_07_rotation,local_Link_arm_r_01_rotation,local_Link_arm_r_02_rotation,local_Link_arm_r_03_rotation,local_Link_arm_r_04_rotation,local_Link_arm_r_05_rotation,local_Link_arm_r_06_rotation,local_Link_arm_r_07_rotation,local_Link_waist_pitch_rotation,local_Link_waist_roll_rotation,local_Link_waist_yaw_rotation,local_Link_hip_l_roll_rotation,local_Link_hip_l_yaw_rotation,local_Link_hip_l_pitch_rotation,local_Link_knee_l_pitch_rotation,local_Link_ankle_l_pitch_rotation,local_Link_ankle_l_roll_rotation,local_Link_hip_r_roll_rotation,local_Link_hip_r_yaw_rotation,local_Link_hip_r_pitch_rotation,local_Link_knee_r_pitch_rotation,local_Link_ankle_r_pitch_rotation,local_Link_ankle_r_roll_rotation
3.108333333,1.2141155,0,1.140855074,0,0,0,1,0.812101305,0,0,0,0,0,0,0,0.248182714,-1.361356854,1.535889745,0.322149366,0,0,0,-0.088082835,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.00106649,-0.002306386,-0.05352573,-0.050275727,0.207444354,8.78E-07,-0.001360818,-0.00385265,0.085536555,-0.600334092,0.354491874,4.01E-07
3.1125,1.217499256,0,1.140855074,0,0,0,1,0.812101305,0,0,0,0,0,0,0,0.246594235,-1.361356854,1.535889745,0.322149366,0,0,0,-0.088927627,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.00107245,-0.002378746,-0.055926486,-0.054261013,0.211197778,7.59E-07,-0.001364632,-0.004065915,0.091647939,-0.606652423,0.358791037,5.21E-07
3.116666667,1.220881939,0,1.140855074,0,0,0,1,0.811843812,0,0,0,0,0,0,0,0.244994879,-1.361356854,1.535889745,0.322149366,0,0,0,-0.089778215,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001079126,-0.002449079,-0.058278366,-0.058348938,0.214804931,6.40E-07,-0.001366897,-0.00427477,0.097688989,-0.612708255,0.362955376,1.63E-07
3.120833333,1.224262595,0,1.140855074,0,0,0,1,0.811357439,0,0,0,0,0,0,0,0.243385255,-1.361356854,1.535889745,0.322149366,0,0,0,-0.090634264,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001086398,-0.002517029,-0.060586735,-0.062538071,0.218267604,5.21E-07,-0.001367374,-0.00447969,0.10365303,-0.618492051,0.3669831,4.01E-07
3.125,1.22764051,0,1.140855074,0,0,0,1,0.810699403,0,0,0,0,0,0,0,0.241765931,-1.361356854,1.535889745,0.322149366,0,0,0,-0.091495462,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001094266,-0.002582832,-0.062852188,-0.066823407,0.221576496,6.40E-07,-0.001366301,-0.004679962,0.10953112,-0.623992129,0.370876833,-1.95E-07
3.129166667,1.231014729,0,1.140855074,0,0,0,1,0.809812486,0,0,0,0,0,0,0,0.240137547,-1.361356854,1.535889745,0.322149366,0,0,0,-0.092361487,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.00110261,-0.002646609,-0.065070673,-0.071200891,0.224725171,5.21E-07,-0.00136344,-0.004875704,0.115318493,-0.62919633,0.374639316,4.01E-07
3.133333333,1.234384775,0,1.140855074,0,0,0,1,0.808811128,0,0,0,0,0,0,0,0.238500684,-1.361356854,1.535889745,0.322149366,0,0,0,-0.093232021,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001111551,-0.00270824,-0.067245527,-0.07567124,0.227722212,7.59E-07,-0.00135903,-0.005065962,0.121006087,-0.634095116,0.37826757,5.21E-07
3.1375,1.237749457,0,1.140855074,0,0,0,1,0.807523668,0,0,0,0,0,0,0,0.236855924,-1.361356854,1.535889745,0.322149366,0,0,0,-0.094106749,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001120849,-0.002767845,-0.069374128,-0.080228253,0.230554863,5.21E-07,-0.001353188,-0.005251571,0.126585082,-0.638676091,0.381764932,4.37E-08
3.141666667,1.24110806,0,1.140855074,0,0,0,1,0.806064546,0,0,0,0,0,0,0,0.235203892,-1.361356854,1.535889745,0.322149366,0,0,0,-0.094985351,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001130863,-0.002825304,-0.071461602,-0.084868713,0.233223363,7.59E-07,-0.001345797,-0.005432173,0.132084684,-0.642996951,0.385087176,2.82E-07
3.145833333,1.244459867,0,1.140855074,0,0,0,1,0.804433763,0,0,0,0,0,0,0,0.233545184,-1.361356854,1.535889745,0.322149366,0,0,0,-0.095867507,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001141234,-0.002881094,-0.073502823,-0.089588686,0.235726877,7.59E-07,-0.001336737,-0.005608841,0.137547926,-0.647158547,0.388146802,4.37E-08
3.15,1.247803807,0,1.140855074,0,0,0,1,0.802545488,0,0,0,0,0,0,0,0.231880382,-1.361356854,1.535889745,0.322149366,0,0,0,-0.096752904,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001151844,-0.002934738,-0.075503035,-0.094382568,0.238058372,5.21E-07,-0.001326366,-0.005779191,0.142874793,-0.650953933,0.391087337,4.37E-08
3.154166667,1.251139164,0,1.140855074,0,0,0,1,0.800485551,0,0,0,0,0,0,0,0.230210096,-1.361356854,1.535889745,0.322149366,0,0,0,-0.097641207,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001162811,-0.002986832,-0.077462121,-0.099249645,0.240223451,6.40E-07,-0.001314445,-0.005943104,0.148056583,-0.654372378,0.393920227,2.82E-07
3.158333333,1.254465342,0,1.140855074,0,0,0,1,0.798282564,0,0,0,0,0,0,0,0.228534937,-1.361356854,1.535889745,0.322149366,0,0,0,-0.09853211,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001174374,-0.003037139,-0.079383298,-0.104182287,0.242210074,7.59E-07,-0.001300975,-0.006100102,0.153086857,-0.657401725,0.396633073,2.82E-07
3.1625,1.257781267,0,1.140855074,0,0,0,1,0.795822084,0,0,0,0,0,0,0,0.226855487,-1.361356854,1.535889745,0.322149366,0,0,0,-0.099425294,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001186057,-0.003085776,-0.081260129,-0.109176799,0.244023724,5.21E-07,-0.001286431,-0.006250187,0.157957749,-0.660032912,0.399238749,5.21E-07
3.166666667,1.261085987,0,1.140855074,0,0,0,1,0.793132722,0,0,0,0,0,0,0,0.225172356,-1.361356854,1.535889745,0.322149366,0,0,0,-0.100320429,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001198216,-0.003132745,-0.083098336,-0.114228888,0.245664521,6.40E-07,-0.001270219,-0.00639288,0.162662343,-0.662256642,0.401729389,1.63E-07
3.170833333,1.264378905,0,1.140855074,0,0,0,1,0.79030031,0,0,0,0,0,0,0,0.223486155,-1.361356854,1.535889745,0.322149366,0,0,0,-0.10121721,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001210614,-0.003178402,-0.084900661,-0.119333788,0.247122451,8.78E-07,-0.001253053,-0.006528421,0.167195276,-0.664061709,0.404111787,2.82E-07
3.175,1.267659068,0,1.140855074,0,0,0,1,0.787239015,0,0,0,0,0,0,0,0.221797451,-1.361356854,1.535889745,0.322149366,0,0,0,-0.102115303,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.00122325,-0.003222509,-0.086664363,-0.124485656,0.248409196,7.59E-07,-0.001234694,-0.006656214,0.171546058,-0.665436192,0.406375571,1.63E-07
3.179166667,1.270925879,0,1.140855074,0,0,0,1,0.784034669,0,0,0,0,0,0,0,0.22010687,-1.361356854,1.535889745,0.322149366,0,0,0,-0.103014417,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001236125,-0.003265305,-0.088391944,-0.129679962,0.249510213,6.40E-07,-0.001215144,-0.006776377,0.175706224,-0.666370793,0.408532306,5.21E-07
3.183333333,1.274178028,0,1.140855074,0,0,0,1,0.780515611,0,0,0,0,0,0,0,0.218414992,-1.361356854,1.535889745,0.322149366,0,0,0,-0.103914209,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001249238,-0.00330679,-0.090086265,-0.134910746,0.250438734,6.40E-07,-0.00119464,-0.006888314,0.17967327,-0.66685526,0.410571023,4.01E-07
3.1875,1.277415276,0,1.140855074,0,0,0,1,0.776939332,0,0,0,0,0,0,0,0.216722444,-1.361356854,1.535889745,0.322149366,0,0,0,-0.104814351,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001262709,-0.003347321,-0.091744586,-0.140171691,0.251187845,6.40E-07,-0.001173182,-0.006992026,0.183435039,-0.666879817,0.412493153,2.82E-07
3.191666667,1.280636191,0,1.140855074,0,0,0,1,0.773019731,0,0,0,0,0,0,0,0.215029806,-1.361356854,1.535889745,0.322149366,0,0,0,-0.105714552,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001276298,-0.003386303,-0.093371912,-0.145459576,0.251756831,7.59E-07,-0.001151009,-0.007087036,0.186985211,-0.666430875,0.414293333,4.01E-07
3.195833333,1.283840418,0,1.140855074,0,0,0,1,0.769014299,0,0,0,0,0,0,0,0.21333766,-1.361356854,1.535889745,0.322149366,0,0,0,-0.106614485,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001290007,-0.003424688,-0.094966694,-0.150767847,0.252152844,5.21E-07,-0.001128121,-0.007173701,0.190315322,-0.665497228,0.415968104,2.82E-07
3.2,1.287027001,0,1.140855074,0,0,0,1,0.764779985,0,0,0,0,0,0,0,0.211646616,-1.361356854,1.535889745,0.322149366,0,0,0,-0.10751383,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001303836,-0.003462001,-0.096532389,-0.156090661,0.252370401,6.40E-07,-0.001104399,-0.007250949,0.193407134,-0.664044066,0.417540475,1.63E-07
3.204166667,1.290195227,0,1.140855074,0,0,0,1,0.76037401,0,0,0,0,0,0,0,0.209957212,-1.361356854,1.535889745,0.322149366,0,0,0,-0.10841231,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001317902,-0.003498598,-0.098069712,-0.161423012,0.252415105,6.40E-07,-0.001080318,-0.00731854,0.196243838,-0.662048741,0.419022008,4.37E-08
3.208333333,1.293344617,0,1.140855074,0,0,0,1,0.755853593,0,0,0,0,0,0,0,0.208269939,-1.361356854,1.535889745,0.322149366,0,0,0,-0.109309658,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001332208,-0.003534361,-0.099578901,-0.166761323,0.252289577,6.40E-07,-0.00105588,-0.007376595,0.198832826,-0.659520312,0.420413299,2.82E-07
3.2125,1.296474695,0,1.140855074,0,0,0,1,0.751218736,0,0,0,0,0,0,0,0.206585333,-1.361356854,1.535889745,0.322149366,0,0,0,-0.110205591,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001346632,-0.003569527,-0.1010596,-0.172099276,0.251990839,7.59E-07,-0.001030966,-0.007425233,0.201174215,-0.656469031,0.421707674,2.82E-07
3.216666667,1.299584627,0,1.140855074,0,0,0,1,0.746383607,0,0,0,0,0,0,0,0.204903886,-1.361356854,1.535889745,0.322149366,0,0,0,-0.111099832,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001361175,-0.003604098,-0.102519914,-0.177431627,0.251521035,6.40E-07,-0.001006051,-0.00746481,0.203273372,-0.652907773,0.422899528,2.82E-07
3.220833333,1.302674055,0,1.140855074,0,0,0,1,0.741462648,0,0,0,0,0,0,0,0.203226104,-1.361356854,1.535889745,0.322149366,0,0,0,-0.111992113,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001375838,-0.003638073,-0.103954359,-0.182751818,0.250886126,6.40E-07,-0.000980779,-0.007495447,0.20513101,-0.648844405,0.423980995,4.01E-07
3.225,1.305742383,0,1.140855074,0,0,0,1,0.736398637,0,0,0,0,0,0,0,0.20155254,-1.361356854,1.535889745,0.322149366,0,0,0,-0.112882175,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001390501,-0.00367169,-0.105366631,-0.188059493,0.250087543,5.21E-07,-0.000955625,-0.007517501,0.206749276,-0.644287511,0.424943372,1.63E-07
3.229166667,1.308788896,0,1.140855074,0,0,0,1,0.731162965,0,0,0,0,0,0,0,0.19988367,-1.361356854,1.535889745,0.322149366,0,0,0,-0.113769725,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001405402,-0.003705068,-0.106760069,-0.193345829,0.249125167,6.40E-07,-0.000930472,-0.00753121,0.208132819,-0.639249249,0.425777837,2.82E-07
3.233333333,1.311813116,0,1.140855074,0,0,0,1,0.725812852,0,0,0,0,0,0,0,0.198220044,-1.361356854,1.535889745,0.322149366,0,0,0,-0.114654496,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001420422,-0.003737851,-0.108132883,-0.198606177,0.248004719,6.40E-07,-0.000905557,-0.007536574,0.209283904,-0.633739634,0.426477953,2.82E-07
3.2375,1.314814568,0,1.140855074,0,0,0,1,0.720348299,0,0,0,0,0,0,0,0.196562141,-1.361356854,1.535889745,0.322149366,0,0,0,-0.115536213,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001435562,-0.003770634,-0.109487816,-0.203839942,0.246724888,8.78E-07,-0.000880881,-0.00753419,0.210205392,-0.627769395,0.427028581,4.01E-07
3.241666667,1.317792416,0,1.140855074,0,0,0,1,0.714683473,0,0,0,0,0,0,0,0.194910496,-1.361356854,1.535889745,0.322149366,0,0,0,-0.116414621,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001450702,-0.003803416,-0.110824748,-0.20903699,0.245294615,6.40E-07,-0.000856562,-0.007523819,0.210901455,-0.621349498,0.427421375,1.63E-07
3.245833333,1.320746303,0,1.140855074,0,0,0,1,0.708932817,0,0,0,0,0,0,0,0.193265617,-1.361356854,1.535889745,0.322149366,0,0,0,-0.117289416,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.00146608,-0.003835841,-0.112146302,-0.214196726,0.243718549,7.59E-07,-0.000832601,-0.007506176,0.211376862,-0.61449091,0.427646919,5.21E-07
3.25,1.323675632,0,1.140855074,0,0,0,1,0.70303911,0,0,0,0,0,0,0,0.191628009,-1.361356854,1.535889745,0.322149366,0,0,0,-0.118160337,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001481577,-0.003868385,-0.113452597,-0.219314977,0.241992994,7.59E-07,-0.000809117,-0.007481738,0.211628274,-0.607204839,0.427682324,5.21E-07
3.254166667,1.326579571,0,1.140855074,0,0,0,1,0.696945131,0,0,0,0,0,0,0,0.189998195,-1.361356854,1.535889745,0.322149366,0,0,0,-0.11902713,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001496955,-0.00390081,-0.114743396,-0.224385305,0.240127846,7.59E-07,-0.000786229,-0.007450147,0.211668209,-0.599504872,0.427524968,2.82E-07
3.258333333,1.329457998,0,1.140855074,0,0,0,1,0.690822542,0,0,0,0,0,0,0,0.188376695,-1.361356854,1.535889745,0.322149366,0,0,0,-0.11988949,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.00151269,-0.003933593,-0.116024657,-0.229404016,0.238129898,9.97E-07,-0.000763937,-0.007412358,0.211492852,-0.591401025,0.427153273,1.63E-07
3.2625,1.332309842,0,1.140855074,0,0,0,1,0.684442461,0,0,0,0,0,0,0,0.186764017,-1.361356854,1.535889745,0.322149366,0,0,0,-0.120747164,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001528545,-0.003966018,-0.117292567,-0.234370395,0.235999032,7.59E-07,-0.000742122,-0.007368608,0.211112813,-0.582909509,0.426555796,2.82E-07
3.266666667,1.335134983,0,1.140855074,0,0,0,1,0.678033769,0,0,0,0,0,0,0,0.185160682,-1.361356854,1.535889745,0.322149366,0,0,0,-0.121599868,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001544281,-0.003999158,-0.118547483,-0.239277049,0.233737155,7.59E-07,-0.00072126,-0.007318779,0.210530953,-0.574043198,0.425719543,2.82E-07
3.270833333,1.337932587,0,1.140855074,0,0,0,1,0.671424806,0,0,0,0,0,0,0,0.183567196,-1.361356854,1.535889745,0.322149366,0,0,0,-0.122447334,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001560255,-0.004032179,-0.11979477,-0.244122072,0.231355472,5.21E-07,-0.000700875,-0.007263704,0.209749774,-0.564821168,0.424624368,4.01E-07
3.275,1.340702057,0,1.140855074,0,0,0,1,0.664672792,0,0,0,0,0,0,0,0.181984052,-1.361356854,1.535889745,0.322149366,0,0,0,-0.123289295,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001576348,-0.004065557,-0.121029421,-0.248902245,0.228858395,6.40E-07,-0.000681444,-0.007204099,0.208780364,-0.555255338,0.423257395,6.40E-07
3.279166667,1.343443036,0,1.140855074,0,0,0,1,0.657834947,0,0,0,0,0,0,0,0.180411801,-1.361356854,1.535889745,0.322149366,0,0,0,-0.124125466,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001592441,-0.004098936,-0.122256203,-0.253614469,0.226250573,8.78E-07,-0.000662728,-0.007138892,0.207734064,-0.545601054,0.421478315,4.01E-07
3.283333333,1.34615469,0,1.140855074,0,0,0,1,0.650796831,0,0,0,0,0,0,0,0.178850934,-1.361356854,1.535889745,0.322149366,0,0,0,-0.124955572,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001608773,-0.004132553,-0.123473807,-0.258256002,0.223534151,8.78E-07,-0.000644966,-0.007069155,0.206555442,-0.535739346,0.419350906,7.59E-07
3.2875,1.348836541,0,1.140855074,0,0,0,1,0.643644273,0,0,0,0,0,0,0,0.177301988,-1.361356854,1.535889745,0.322149366,0,0,0,-0.125779361,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001625224,-0.004166885,-0.124682947,-0.262824221,0.22071652,9.97E-07,-0.000628038,-0.006995602,0.205220894,-0.525621339,0.416904851,4.01E-07
3.291666667,1.351488113,0,1.140855074,0,0,0,1,0.636377275,0,0,0,0,0,0,0,0.17576544,-1.361356854,1.535889745,0.322149366,0,0,0,-0.12659654,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001641556,-0.004201098,-0.125881716,-0.267316624,0.217803403,1.12E-06,-0.000611945,-0.00691907,0.203735189,-0.515263959,0.41412644,5.21E-07
3.295833333,1.354108572,0,1.140855074,0,0,0,1,0.628910005,0,0,0,0,0,0,0,0.174241826,-1.361356854,1.535889745,0.322149366,0,0,0,-0.127406836,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001658126,-0.004235907,-0.127075716,-0.271730347,0.214800878,1.24E-06,-0.000596567,-0.006839438,0.202109412,-0.504692956,0.411004706,6.40E-07
3.3,1.356697679,0,1.140855074,0,0,0,1,0.621385515,0,0,0,0,0,0,0,0.172731683,-1.361356854,1.535889745,0.322149366,0,0,0,-0.128209993,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001674815,-0.004270836,-0.128261848,-0.276064201,0.21171145,1.12E-06,-0.000582023,-0.006757899,0.200351671,-0.493934794,0.407534047,4.01E-07
3.304166667,1.359254718,0,1.140855074,0,0,0,1,0.613689363,0,0,0,0,0,0,0,0.171235487,-1.361356854,1.535889745,0.322149366,0,0,0,-0.129005715,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001691504,-0.004306241,-0.129437848,-0.280316397,0.20854704,8.78E-07,-0.000568553,-0.006674691,0.198474721,-0.483011409,0.403697415,1.63E-07
3.308333333,1.361778855,0,1.140855074,0,0,0,1,0.60579294,0,0,0,0,0,0,0,0.16975376,-1.361356854,1.535889745,0.322149366,0,0,0,-0.129793748,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001708313,-0.004341646,-0.130609675,-0.284482404,0.205309316,7.59E-07,-0.000555559,-0.006590768,0.196487621,-0.471951171,0.399486943,4.37E-08
3.3125,1.364269853,0,1.140855074,0,0,0,1,0.597839296,0,0,0,0,0,0,0,0.168287024,-1.361356854,1.535889745,0.322149366,0,0,0,-0.130573794,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001725241,-0.004377766,-0.131773039,-0.288563534,0.202001973,4.01E-07,-0.00054328,-0.006506368,0.19440277,-0.460783168,0.394899174,4.37E-08
3.316666667,1.366727114,0,1.140855074,0,0,0,1,0.589742601,0,0,0,0,0,0,0,0.1668358,-1.361356854,1.535889745,0.322149366,0,0,0,-0.131345585,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001742168,-0.004413768,-0.132928654,-0.292558595,0.198633953,1.24E-06,-0.000531717,-0.006422444,0.192232684,-0.449536725,0.38993208,5.21E-07
3.320833333,1.369150043,0,1.140855074,0,0,0,1,0.581502855,0,0,0,0,0,0,0,0.165400594,-1.361356854,1.535889745,0.322149366,0,0,0,-0.132108882,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001759215,-0.004450484,-0.134079381,-0.29646556,0.195212885,4.01E-07,-0.00052075,-0.006339236,0.189989404,-0.438241406,0.384579225,7.59E-07
3.325,1.371537805,0,1.140855074,0,0,0,1,0.573062837,0,0,0,0,0,0,0,0.163981915,-1.361356854,1.535889745,0.322149366,0,0,0,-0.132863387,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001776381,-0.004487081,-0.135219737,-0.300282999,0.191742583,8.78E-07,-0.00051014,-0.006257935,0.187687711,-0.42692916,0.37883906,4.01E-07
3.329166667,1.373890042,0,1.140855074,0,0,0,1,0.564536989,0,0,0,0,0,0,0,0.162580281,-1.361356854,1.535889745,0.322149366,0,0,0,-0.133608818,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001793547,-0.004524036,-0.136352583,-0.304009958,0.188228293,4.01E-07,-0.000500246,-0.006179019,0.185342268,-0.415629907,0.372720524,2.82E-07
3.333333333,1.37620616,0,1.140855074,0,0,0,1,0.555868089,0,0,0,0,0,0,0,0.161196187,-1.361356854,1.535889745,0.322149366,0,0,0,-0.134344921,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001810714,-0.00456123,-0.137478515,-0.307645841,0.18467383,9.97E-07,-0.000490352,-0.006103082,0.182964043,-0.404375716,0.366226598,2.82E-07
3.3375,1.37848556,0,1.140855074,0,0,0,1,0.547056139,0,0,0,0,0,0,0,0.159830198,-1.361356854,1.535889745,0.322149366,0,0,0,-0.135071397,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.00182788,-0.004598542,-0.138595982,-0.311192437,0.181087061,4.01E-07,-0.000481053,-0.006030961,0.180570559,-0.393197938,0.359365507,1.63E-07
3.341666667,1.380727768,0,1.140855074,0,0,0,1,0.538129747,0,0,0,0,0,0,0,0.158482775,-1.361356854,1.535889745,0.322149366,0,0,0,-0.135787979,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001845165,-0.004636093,-0.139703437,-0.314646288,0.177478953,5.21E-07,-0.000471755,-0.005963012,0.178174214,-0.382129594,0.352146908,1.63E-07
3.345833333,1.382932067,0,1.140855074,0,0,0,1,0.529031694,0,0,0,0,0,0,0,0.157154471,-1.361356854,1.535889745,0.322149366,0,0,0,-0.136494443,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001862331,-0.004673882,-0.140803023,-0.318008109,0.173846885,8.78E-07,-0.000462576,-0.005900188,0.175789074,-0.371202155,0.344588204,2.82E-07
3.35,1.38509798,0,1.140855074,0,0,0,1,0.5198192,0,0,0,0,0,0,0,0.155845761,-1.361356854,1.535889745,0.322149366,0,0,0,-0.137190431,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001879617,-0.004711672,-0.141892477,-0.321278258,0.170199319,1.36E-06,-0.000453158,-0.005843206,0.173432902,-0.360445066,0.336702748,6.40E-07
3.354166667,1.387224793,0,1.140855074,0,0,0,1,0.510435045,0,0,0,0,0,0,0,0.154557183,-1.361356854,1.535889745,0.322149366,0,0,0,-0.137875736,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001896783,-0.00474958,-0.142972155,-0.324455543,0.166546865,2.82E-07,-0.000443502,-0.005792662,0.17111607,-0.349888488,0.328511163,4.37E-08
3.358333333,1.389312029,0,1.140855074,0,0,0,1,0.500936449,0,0,0,0,0,0,0,0.153289258,-1.361356854,1.535889745,0.322149366,0,0,0,-0.138550058,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001913949,-0.00478737,-0.144038602,-0.327542945,0.162887498,5.21E-07,-0.000433727,-0.005748792,0.168851689,-0.339560791,0.32003717,1.63E-07
3.3625,1.391359091,0,1.140855074,0,0,0,1,0.491294831,0,0,0,0,0,0,0,0.152042463,-1.361356854,1.535889745,0.322149366,0,0,0,-0.13921313,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001931115,-0.00482492,-0.145097061,-0.330536767,0.15922968,8.78E-07,-0.000423475,-0.00571303,0.166657762,-0.329490109,0.311301752,4.37E-08
3.366666667,1.393365622,0,1.140855074,0,0,0,1,0.481567353,0,0,0,0,0,0,0,0.150817379,-1.361356854,1.535889745,0.322149366,0,0,0,-0.139864683,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001948281,-0.00486271,-0.146142765,-0.333440944,0.155581876,1.24E-06,-0.000412627,-0.005685016,0.164540843,-0.319702073,0.302331491,1.63E-07
3.370833333,1.395330667,0,1.140855074,0,0,0,1,0.471610993,0,0,0,0,0,0,0,0.149614468,-1.361356854,1.535889745,0.322149366,0,0,0,-0.14050442,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001965209,-0.004900618,-0.147172972,-0.336253687,0.151948257,2.82E-07,-0.000401183,-0.0056663,0.162514047,-0.310221358,0.29315476,1.63E-07
3.375,1.397253752,0,1.140855074,0,0,0,1,0.461540192,0,0,0,0,0,0,0,0.148434252,-1.361356854,1.535889745,0.322149366,0,0,0,-0.141132116,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001982137,-0.004938169,-0.148193761,-0.338977142,0.148331447,9.97E-07,-0.000388904,-0.005656525,0.160591797,-0.301069303,0.283803745,6.40E-07
3.379166667,1.399134398,0,1.140855074,0,0,0,1,0.451354951,0,0,0,0,0,0,0,0.147277221,-1.361356854,1.535889745,0.322149366,0,0,0,-0.14174743,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.001998945,-0.004975363,-0.149198218,-0.341609402,0.144740744,1.36E-06,-0.000381752,-0.005609437,0.15861638,-0.291918679,0.274321957,6.40E-07
3.383333333,1.400972128,0,1.140855074,0,0,0,1,0.441055268,0,0,0,0,0,0,0,0.146143943,-1.361356854,1.535889745,0.322149366,0,0,0,-0.142350167,-1.361356854,-1.535889745,0.260187596,0,0,0,0,0,0,-0.002015634,-0.005012317,-0.150189563,-0.344154521,0.141181155,6.40E-07,-0.000381394,-0.005510851,0.156518058,-0.282632752,0.264731451,4.37E-08
